"Product Name","ASIN","Genre"
"The Man Who Knew Too Much: Alan Turing and the Invention of the Computer (Great Discoveries)","0393052362","Biographies & Memoirs"
"The Principia : Mathematical Principles of Natural Philosophy","0520088174","Science & Math"
"The Principia : Mathematical Principles of Natural Philosophy","0520088174","Politics & Social Sciences"
"The Flight of the Iguana: A Sidelong View of Science and Nature","0684836262","Science & Math"
"Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up","0763622281","Children's Books"
"Ghosts of Manila: The Fateful Blood Feud Between Muhammad Ali and Joe Frazier","0060954809","Sports & Outdoors"
"Ghosts of Manila: The Fateful Blood Feud Between Muhammad Ali and Joe Frazier","0060954809","History"
"Ghosts of Manila: The Fateful Blood Feud Between Muhammad Ali and Joe Frazier","0060954809","Biographies & Memoirs"
"A Million Little Pieces","0307276902","Self-Help"
"A Million Little Pieces","0307276902","Health, Fitness & Dieting"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","Arts & Photography"
"The Dirt: Confessions of the World's Most Notorious Rock Band","0060989157","Biographies & Memoirs"
"Newton's Gift: How Sir Isaac Newton Unlocked the System of the World","0743217764","Science & Math"
"The Education of a Coach","1401301541","Sports & Outdoors"
"The Education of a Coach","1401301541","Biographies & Memoirs"
"Spook: Science Tackles the Afterlife","0393059626","Science & Math"
"E=mc2: A Biography of the World's Most Famous Equation","0425181642","Science & Math"
"Toes, Ears, & Nose! A Lift-the-Flap Book","0689847122","Children's Books"
"How I Became a Pirate","0152018484","Children's Books"
"The Riddle and the Knight: In Search of Sir John Mandeville, the World's Greatest Traveller","031242129X","History"
"The Riddle and the Knight: In Search of Sir John Mandeville, the World's Greatest Traveller","031242129X","Biographies & Memoirs"
"Knuffle Bunny: A Cautionary Tale","0786818700","Children's Books"
"The Red Book: A Caldecott Honor Award Winner (Caldecott Honor Book)","0618428585","Children's Books"
"Kitten's First Full Moon","0060588284","Children's Books"
"Olivia . . . and the Missing Toy","0689852916","Children's Books"
"Olivia Saves the Circus","068982954X","Children's Books"
"Olivia","0689829531","Children's Books"
"Prostitution and Victorian Society: Women, Class, and the State","0521270642","History"
"Prostitution and Victorian Society: Women, Class, and the State","0521270642","Politics & Social Sciences"
"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!","0195189779","Science & Math"
"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!","0195189779","Business & Money"
"The Politically Incorrect Guide to Islam (and the Crusades)","0895260131","History"
"The Politically Incorrect Guide to Islam (and the Crusades)","0895260131","Religion & Spirituality"
"The Politically Incorrect Guide to Islam (and the Crusades)","0895260131","Politics & Social Sciences"
"Faster: The Acceleration of Just About Everything","067977548X","Science & Math"
"Unnatural Death: Confessions of a Medical Examiner","0804105995","Medical Books"
"Unnatural Death: Confessions of a Medical Examiner","0804105995","Biographies & Memoirs"
"Unnatural Death: Confessions of a Medical Examiner","0804105995","Politics & Social Sciences"
"The Potato: How the Humble Spud Rescued the Western World","0865475784","History"
"The Potato: How the Humble Spud Rescued the Western World","0865475784","Politics & Social Sciences"
"1776","0743226712","History"
"1776","0743226712","Biographies & Memoirs"
"Consider the Lobster: And Other Essays","0316156116","Literature & Fiction"
"The Great Gatsby: The Only Authorized Edition","0743273567","Literature & Fiction"
"The Kite Runner","1594480001","Literature & Fiction"
"Tooth and Claw: and Other Stories","0670034355","Literature & Fiction"
"Olivia's Opposites","0689850883","Children's Books"
"Olivia Counts","0689850875","Children's Books"
"Diary of a Spider","0060001534","Children's Books"
"Diary of a Worm","006000150X","Children's Books"
"Three Uses of the Knife: On the Nature and Purpose of Drama","037570423X","Reference"
"Three Uses of the Knife: On the Nature and Purpose of Drama","037570423X","Humor & Entertainment"
"Three Uses of the Knife: On the Nature and Purpose of Drama","037570423X","Literature & Fiction"
"The Metamorphosis and Other Stories (Dover Thrift Editions: Short Stories)","0486290301","Literature & Fiction"
"I Am Charlotte Simmons: A Novel","0374281580","Literature & Fiction"
"Life at These Speeds: A Novel","0312313667","Literature & Fiction"
"Naked Lunch","0802132952","Literature & Fiction"
"A Short History of Nearly Everything","0767923227","Science & Math"
"A Short History of Nearly Everything","0767923227","History"
"The Planets","0670034460","Science & Math"
"Isaac Newton","1400032954","Science & Math"
"Isaac Newton","1400032954","Biographies & Memoirs"
"Stiff: The Curious Lives of Human Cadavers","0393324826","Medical Books"
"The Measure of All Things: The Seven-Year Odyssey and Hidden Error That Transformed the World","0743216768","Science & Math"
"The Measure of All Things: The Seven-Year Odyssey and Hidden Error That Transformed the World","0743216768","History"
"The Pencil: A History of Design and Circumstance","0679734155","Science & Math"
"The Pencil: A History of Design and Circumstance","0679734155","Engineering & Transportation"
"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","006073132X","Business & Money"
"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","006073132X","History"
"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","006073132X","Politics & Social Sciences"
"The Girlfriends' Guide to Pregnancy: Or everything your doctor won't tell you","0671524313","Health, Fitness & Dieting"
"Belly Laughs: The Naked Truth About Pregnancy And Childbirth","073820949X","Parenting & Relationships"
"Belly Laughs: The Naked Truth About Pregnancy And Childbirth","073820949X","Health, Fitness & Dieting"
"What to Expect the First Year, Second Edition","0761129588","Parenting & Relationships"
"What to Expect the First Year, Second Edition","0761129588","Health, Fitness & Dieting"
"The Mother of all Pregnancy Books (Mother of All, 8)","0764565168","Parenting & Relationships"
"The Mother of all Pregnancy Books (Mother of All, 8)","0764565168","Self-Help"
"What To Expect When Your Wife Is Expanding","0836280180","Health, Fitness & Dieting"
"Your Pregnancy Week By Week, 5th Edition (Your Pregnancy Series)","1555613462","Parenting & Relationships"
"Your Pregnancy Week By Week, 5th Edition (Your Pregnancy Series)","1555613462","Health, Fitness & Dieting"
"Annapurna, First Conquest of an 8000-Meter Peak: (26,493 Feet)","1558215492","Sports & Outdoors"
"Annapurna, First Conquest of an 8000-Meter Peak: (26,493 Feet)","1558215492","Travel"
"Annapurna, First Conquest of an 8000-Meter Peak: (26,493 Feet)","1558215492","Biographies & Memoirs"
"God on the Starting Line: The Triumph of a Catholic School Running Team and Its Jewish Coach (Working Classics)","1891369539","Sports & Outdoors"
"God on the Starting Line: The Triumph of a Catholic School Running Team and Its Jewish Coach (Working Classics)","1891369539","Religion & Spirituality"
"Annapurna: A Woman's Place","1578050227","Sports & Outdoors"
"Annapurna: A Woman's Place","1578050227","Travel"
"Annapurna: A Woman's Place","1578050227","Biographies & Memoirs"
"Ultramarathon Man: Confessions of an All-Night Runner","1585422789","Sports & Outdoors"
"Ultramarathon Man: Confessions of an All-Night Runner","1585422789","Biographies & Memoirs"
"A General History of the Pyrates (Dover Maritime)","0486404889","History"
"A General History of the Pyrates (Dover Maritime)","0486404889","Biographies & Memoirs"
"Taken for a Ride: How Daimler-Benz Drove Off With Chrysler","0060934484","Business & Money"
"Taken for a Ride: How Daimler-Benz Drove Off With Chrysler","0060934484","History"
"In the Wake of Madness: The Murderous Voyage of the Whaleship Sharon","1565123476","History"
"In the Wake of Madness: The Murderous Voyage of the Whaleship Sharon","1565123476","Biographies & Memoirs"
"The Mountain Meadows Massacre","0806123184","History"
"The Mountain Meadows Massacre","0806123184","Biographies & Memoirs"
"The Mountain Meadows Massacre","0806123184","Religion & Spirituality"
"Chicano! the History of the Mexican American Civil Rights Movement (Hispanic Civil Rights)","1558852018","History"
"Chicano! the History of the Mexican American Civil Rights Movement (Hispanic Civil Rights)","1558852018","Politics & Social Sciences"
"The Prince (Bantam Classics)","0553212788","Literature & Fiction"
"The Prince (Bantam Classics)","0553212788","Politics & Social Sciences"
"Becoming Mexican American: Ethnicity, Culture, and Identity in Chicano Los Angeles, 1900-1945","0195096487","History"
"Becoming Mexican American: Ethnicity, Culture, and Identity in Chicano Los Angeles, 1900-1945","0195096487","Politics & Social Sciences"
"Brave New World & Brave New World Revisited","0060901012","Science Fiction & Fantasy"
"Brave New World & Brave New World Revisited","0060901012","Literature & Fiction"
"Albion's Seed: Four British Folkways in America (America: a cultural history) (VOLUME I)","0195069056","History"
"Albion's Seed: Four British Folkways in America (America: a cultural history) (VOLUME I)","0195069056","Politics & Social Sciences"
"Thirteen Days: A Memoir of the Cuban Missile Crisis","0393318346","History"
"Thirteen Days: A Memoir of the Cuban Missile Crisis","0393318346","Politics & Social Sciences"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060958324","Self-Help"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060958324","Religion & Spirituality"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060958324","Literature & Fiction"
"The World Is Flat: A Brief History of the Twenty-first Century","0374292884","Business & Money"
"The World Is Flat: A Brief History of the Twenty-first Century","0374292884","History"
"The World Is Flat: A Brief History of the Twenty-first Century","0374292884","Politics & Social Sciences"
"One Good Turn: A Natural History of the Screwdriver and the Screw","0684867303","Arts & Photography"
"YOU: The Owner's Manual","0060765313","Self-Help"
"YOU: The Owner's Manual","0060765313","Health, Fitness & Dieting"
"Everything Bad Is Good for You: How Today's Popular Culture Is Actually Making Us Smarter","1573223077","Science & Math"
"Everything Bad Is Good for You: How Today's Popular Culture Is Actually Making Us Smarter","1573223077","Politics & Social Sciences"
"What to Expect When You're Expecting Pregnancy Organizer","1563058723","Health, Fitness & Dieting"
"What to Expect When You're Expecting","0761121323","Parenting & Relationships"
"What to Expect When You're Expecting","0761121323","Health, Fitness & Dieting"
"Daniels' Running Formula - 2nd Edition","0736054928","Sports & Outdoors"
"Nathaniel's Nutmeg (Turtleback School & Library Binding Edition)","0613365445","History"
"Nathaniel's Nutmeg (Turtleback School & Library Binding Edition)","0613365445","Biographies & Memoirs"
"Big Chief Elizabeth: The Adventures and Fate of the First English Colonists in America","0312420188","History"
"Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland","0060995068","History"
"Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland","0060995068","Politics & Social Sciences"
"The Last Place on Earth: Scott and Amundsen's Race to the South Pole, Revised and Updated (Modern Library Exploration)","0375754741","Travel"
"The Last Place on Earth: Scott and Amundsen's Race to the South Pole, Revised and Updated (Modern Library Exploration)","0375754741","History"
"The Last Place on Earth: Scott and Amundsen's Race to the South Pole, Revised and Updated (Modern Library Exploration)","0375754741","Biographies & Memoirs"
"When Victims Become Killers: Colonialism, Nativism, and the Genocide in Rwanda","0691102805","History"
"When Victims Become Killers: Colonialism, Nativism, and the Genocide in Rwanda","0691102805","Politics & Social Sciences"
"The Graves Are Not Yet Full: Race, Tribe and Power in the Heart of America","0465006426","History"
"The Graves Are Not Yet Full: Race, Tribe and Power in the Heart of America","0465006426","Politics & Social Sciences"
"In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo","0060934433","History"
"In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo","0060934433","Biographies & Memoirs"
"In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo","0060934433","Politics & Social Sciences"
"Nathaniel's Nutmeg: Or the True and Incredible Adventures of the Spice Trader Who Changed the Course of History","0140292608","History"
"Nathaniel's Nutmeg: Or the True and Incredible Adventures of the Spice Trader Who Changed the Course of History","0140292608","Biographies & Memoirs"
"Songs of the Doomed: More Notes on the Death of the American Dream","0743240995","Literature & Fiction"
"Skeletons on the Zahara: A True Story of Survival","0316835145","History"
"Skeletons on the Zahara: A True Story of Survival","0316835145","Biographies & Memoirs"
"The Lavender Scare: The Cold War Persecution of Gays and Lesbians in the Federal Government","0226404811","History"
"The Lavender Scare: The Cold War Persecution of Gays and Lesbians in the Federal Government","0226404811","Politics & Social Sciences"
"Batavia's Graveyard: The True Story of the Mad Heretic Who Led History's Bloodiest Mutiny","0609807161","History"
"A Continent for the Taking: The Tragedy and Hope of Africa","0375414614","History"
"A Continent for the Taking: The Tragedy and Hope of Africa","0375414614","Politics & Social Sciences"
"Everything Scrabble","0671042181","Humor & Entertainment"
"Everything Scrabble","0671042181","Crafts, Hobbies & Home"
"Hell's Angels: A Strange and Terrible Saga","0345410084","Biographies & Memoirs"
"Hell's Angels: A Strange and Terrible Saga","0345410084","Literature & Fiction"
"Three Novels: Molloy, Malone Dies, The Unnamable (Beckett, Samuel)","0802150918","Literature & Fiction"
"Second Skin","0811200671","Literature & Fiction"
"The Essential Iliad","0872205428","Literature & Fiction"
