"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"Piano Adventures: Theory Book - Primer Level, 2nd Edition | Beginner Piano Theory Workbook | Faber Piano Book with Music Note Reading and Rhythm Practice | Piano Sheet Music Book for Ear Training","1616770767","ITEM","8 USD","Item Owner","Fulfilled","Piano Adventures Theory Book Primer Level 2nd Edition Beginner Piano Theory Workbook Faber Piano Book with Music Note Reading and Rhythm Practice Piano Sheet Music Book for Ear Training","Not Available","Faber, Nancy B095X72G6H","Primer B095X72G6H","PRIMARY",2,"Not Available","www.amazon.com","2015-05-12T14:17:47Z","2015-05-12T14:17:47Z","No"
"Piano Adventures: Lesson Book - Primer Level, 2nd Edition | Beginner Piano Method Book for Kids and Adults | Sheet Music for Learning Notes Rhythm and C 5-Finger Patterns | Faber Piano Teaching Book","1616770759","ITEM","10 USD","Item Owner","Fulfilled","Piano Adventures Lesson Book Primer Level 2nd Edition Beginner Piano Method Book for Kids and Adults Sheet Music for Learning Notes Rhythm and C 5 Finger Patterns Faber Piano Teaching Book","Not Available","Faber, Nancy B095X72G6H","Primer B095X72G6H","PRIMARY",1,"Not Available","www.amazon.com","2015-05-12T14:17:47Z","2015-05-12T14:17:47Z","No"
"Dead Wake: The Last Crossing of the Lusitania","B00N6PD3GE","ITEM","9 USD","Item Owner","Terminated","Dead Wake The Last Crossing of the Lusitania","Larson, Erik","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2015-04-27T23:29:24Z","2015-05-11T23:57:46Z","Yes"
"The Invisible History of the Human Race: How DNA and History Shape Our Identities and Our Futures","B00ISEP2BM","ITEM","6 USD","Item Owner","Terminated","Invisible History of the Human Race How DNA and History Shape Our Identities and Our Futures, The","Kenneally, Christine","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2015-04-01T14:11:21Z","2015-04-28T15:59:57Z","Yes"
"Future Crimes: Everything Is Connected, Everyone Is Vulnerable and What We Can Do About It","B00N6PCZMC","ITEM","5 USD","Item Owner","Terminated","Future Crimes Everything Is Connected Everyone Is Vulnerable and What We Can Do About It","Goodman, Marc","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2015-03-29T17:08:19Z","2015-03-30T14:34:04Z","Yes"
"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","B002LHRLNE","ITEM","12 USD","Item Owner","Terminated","Monuments Men Allied Heroes Nazi Thieves and the Greatest Treasure Hunt in History, The","Edsel, Robert M","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2015-02-10T17:54:24Z","2015-03-29T23:49:08Z","Yes"
"The Power of Habit: Why We Do What We Do in Life and Business","B0055PGUYU","ITEM","2 USD","Item Owner","Terminated","Power of Habit Why We Do What We Do in Life and Business, The","Duhigg, Charles","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2015-02-12T17:13:31Z","2015-03-29T23:49:08Z","Yes"
"How to Cook Everything Fast: A Better Way to Cook Great Food (How to Cook Everything Series Book 6)","B00HK3EVK0","ITEM","4 USD","Item Owner","Terminated","How to Cook Everything Fast A Better Way to Cook Great Food How to Cook Everything Series Book 6","Bittman, Mark","Bittman, Mark B07VVJGG9C","How to Cook Everything Series B07VVJGG9C","PRIMARY",3,"Not Available","www.amazon.com","2015-02-24T15:30:32Z","2015-03-29T23:49:08Z","Yes"
"Understories","B007UPDCD0","ITEM","13 USD","Item Owner","Terminated","Understories","Horvath, Tim","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-08-31T00:31:59Z","2015-01-20T14:45:13Z","Yes"
"Moon Wisconsin (Moon Handbooks)","B00IHGV8VO","ITEM","Not Available","Item Owner","Terminated","Moon Wisconsin Moon Handbooks","Huhti, Thomas","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-09-18T23:17:41Z","2015-01-20T14:45:13Z","Yes"
"Marketplace of the Marvelous: The Strange Origins of Modern Medicine","B00DXKG9RW","ITEM","16 USD","Item Owner","Terminated","Marketplace of the Marvelous The Strange Origins of Modern Medicine","Janik, Erika","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-11-10T03:48:51Z","2015-01-20T14:45:13Z","Yes"
"The Martian: A Novel","B00EMXBDMA","ITEM","9 USD","Item Owner","Terminated","Martian A Novel, The","Weir, Andy","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-12-29T21:28:56Z","2015-01-20T14:45:13Z","Yes"
"The Good Lord Bird (National Book Award Winner): A Novel","B00AEDDPU0","ITEM","10 USD","Item Owner","Terminated","Good Lord Bird National Book Award Winner A Novel, The","McBride, James","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-03-11T02:02:34Z","2014-05-07T19:10:18Z","Yes"
"The Men Who United the States: America's Explorers, Inventors, Eccentrics and Mavericks, and the Creation of One Nation, Indivisible","B00BATEINA","ITEM","3 USD","Item Owner","Terminated","Men Who United the States America's Explorers Inventors Eccentrics and Mavericks and the Creation of One Nation Indivisible, The","Winchester, Simon","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-03-24T13:50:03Z","2014-05-07T19:10:07Z","Yes"
"Iggy Loomis, Superkid in Training","B007HU7NBU","ITEM","7 USD","Item Owner","Terminated","Iggy Loomis Superkid in Training","Allison, Jennifer","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-04-07T00:41:08Z","2014-05-07T19:09:44Z","Yes"
"On Such a Full Sea: A Novel","B00C5R722A","ITEM","7 USD","Item Owner","Terminated","On Such a Full Sea A Novel","Lee, Chang rae","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-04-14T00:57:08Z","2014-05-07T19:09:32Z","Yes"
"The Interestings: A Novel","B008U4HH54","ITEM","10 USD","Item Owner","Terminated","Interestings A Novel, The","Wolitzer, Meg","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-03-18T19:52:58Z","2014-03-27T20:39:21Z","Yes"
"The Fault in Our Stars","B005ZOBNOI","ITEM","10 USD","Item Owner","Terminated","Fault in Our Stars, The","Green, John","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-03-16T22:42:29Z","2014-03-20T02:32:55Z","Yes"
"Mr. Peanut (Vintage Contemporaries)","B0036S4A1S","ITEM","2 USD","Item Owner","Terminated","Mr Peanut Vintage Contemporaries","Ross, Adam","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-03-13T18:15:07Z","2014-03-14T01:43:53Z","Yes"
"How to Get Filthy Rich in Rising Asia: A Novel","B008ON449S","ITEM","8 USD","Item Owner","Terminated","How to Get Filthy Rich in Rising Asia A Novel","Hamid, Mohsin","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-03-01T21:28:03Z","2014-03-09T03:31:57Z","Yes"
"Let Me Off at the Top!: My Classy Life and Other Musings","B00EIGS388","ITEM","7 USD","Item Owner","Terminated","Let Me Off at the Top My Classy Life and Other Musings","Burgundy, Ron","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2014-02-11T14:46:55Z","2014-02-18T16:25:38Z","Yes"
"What Color Is Your Parachute? 2014: A Practical Manual for Job-Hunters and Career-Changers","B00BH0VU2E","ITEM","Not Available","Item Owner","Terminated","What Color Is Your Parachute 2014 A Practical Manual for Job Hunters and Career Changers","Bolles, Richard N","Nelson, John E B09WQD2LJR","What Color Is Your Parachute B09WQD2LJR","PRIMARY",6,"Not Available","www.amazon.com","2014-01-17T23:27:48Z","2014-02-05T12:40:47Z","Yes"
"Zealot: The Life and Times of Jesus of Nazareth","B00BRUQ7ZY","ITEM","9 USD","Item Owner","Terminated","Zealot The Life and Times of Jesus of Nazareth","Aslan, Reza","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-11-15T15:12:08Z","2014-01-10T02:26:04Z","Yes"
"Everything Is Perfect When You're a Liar","B007HBLNII","ITEM","9 USD","Item Owner","Terminated","Everything Is Perfect When You're a Liar","Oxford, Kelly","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-08-15T14:01:59Z","2013-08-15T14:01:59Z","Yes"
"Salt Sugar Fat: How the Food Giants Hooked Us","B00985E3UG","ITEM","11 USD","Item Owner","Terminated","Salt Sugar Fat How the Food Giants Hooked Us","Moss, Michael","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-06-26T21:07:07Z","2013-06-26T21:07:07Z","Yes"
"Double Cross: The True Story of the D-Day Spies","B0075WP9MK","ITEM","12 USD","Item Owner","Terminated","Double Cross The True Story of the D Day Spies","Macintyre, Ben","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-05-29T15:49:27Z","2013-05-29T15:49:27Z","Yes"
"God Is Not Great: How Religion Poisons Everything","B000QUCO4Y","ITEM","Not Available","Item Owner","Terminated","God Is Not Great How Religion Poisons Everything","Hitchens, Christopher","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-05-08T11:21:04Z","2013-05-08T11:21:04Z","Yes"
"The Teleportation Accident: A Novel","B009K5093O","ITEM","10 USD","Item Owner","Terminated","Teleportation Accident A Novel, The","Beauman, Ned","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-04-01T14:14:39Z","2013-04-01T14:14:39Z","Yes"
"The Dinner","B008ZPGDX0","ITEM","14 USD","Item Owner","Terminated","Dinner, The","Koch, Herman","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-03-23T17:28:41Z","2013-03-23T17:28:41Z","Yes"
"Best Food Writing 2012","B0091LLAU8","ITEM","3 USD","Item Owner","Terminated","Best Food Writing 2012","Hughes, Holly","Hughes, Holly B08R8KSG6M","Best Food Writing B08R8KSG6M","PRIMARY",13,"Not Available","www.amazon.com","2013-03-19T13:05:01Z","2013-03-19T13:05:01Z","Yes"
"No Country for Old Men (Vintage International)","B000WJSB4Q","ITEM","11 USD","Item Owner","Terminated","No Country for Old Men Vintage International","McCarthy, Cormac","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-03-14T14:39:40Z","2013-03-14T14:39:40Z","Yes"
"A Game of Thrones (A Song of Ice and Fire, Book 1)","B000QCS8TW","ITEM","9 USD","Item Owner","Terminated","Game of Thrones A Song of Ice and Fire Book 1, A","Martin, George R R","Martin, George R R B074C5QDDK","Song of Ice and Fire, A B074C5QDDK","PRIMARY",1,"Not Available","www.amazon.com","2013-03-10T11:55:01Z","2013-03-10T11:55:01Z","Yes"
"Running the Rift: A Novel","B0061S3W28","ITEM","Not Available","Item Owner","Terminated","Running the Rift A Novel","Benaron, Naomi","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-02-26T18:15:25Z","2013-02-26T18:15:25Z","Yes"
"The Golden Sayings of Epictetus","B0082ZJFCO","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2013-02-24T12:00:19Z","2013-02-24T12:00:19Z","Not Available"
"The Age of Miracles: A Novel","B005SHPWQC","ITEM","9 USD","Item Owner","Terminated","Age of Miracles A Novel, The","Walker, Karen Thompson","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-02-19T14:58:30Z","2013-02-19T14:58:30Z","Yes"
"Meditations","B0082XJGRK","ITEM","Not Available","Not Interested","Not Available","Meditations","Aurelius, Marcus","Plato, Philosopher B0FDH7HQZY","Timeless Texts in Modern English Collection B0FDH7HQZY","PRIMARY",5,"Not Available","www.amazon.com","2013-02-14T21:41:50Z","2013-02-14T21:41:50Z","Not Available"
"1Q84 (Vintage International)","B004LROUW2","ITEM","14 USD","Item Owner","Terminated","1Q84 Vintage International","Murakami, Haruki","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-02-13T17:49:23Z","2013-02-13T17:49:23Z","Yes"
"Vegan Sandwiches Save the Day!: Revolutionary New Takes on Everyone's Favorite Anytime Meal","B00968R5M8","ITEM","20 USD","Item Owner","Terminated","Vegan Sandwiches Save the Day Revolutionary New Takes on Everyone's Favorite Anytime Meal","Noyes, Tamasin","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-02-12T12:21:10Z","2013-02-12T12:21:10Z","Yes"
"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality","B0086MKQSU","ITEM","9 USD","Item Owner","Terminated","Heads in Beds A Reckless Memoir of Hotels Hustles and So Called Hospitality","Tomsky, Jacob","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-02-01T16:45:47Z","2013-02-01T16:45:47Z","Yes"
"Tell the Wolves I'm Home: A Novel","B005QPI9ZW","ITEM","10 USD","Item Owner","Terminated","Tell the Wolves I'm Home A Novel","Brunt, Carol Rifka","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-01-29T15:16:47Z","2013-01-29T15:16:47Z","Yes"
"Dear Life: Stories (Vintage International)","B0084TWN9K","ITEM","13 USD","Item Owner","Terminated","Dear Life Stories Vintage International","Munro, Alice","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-01-27T13:04:25Z","2013-01-27T13:04:25Z","Yes"
"Ski-running","B0084C5DZ8","ITEM","0 USD","Not Interested","Not Available","Ski running","Furse, Katharine Symonds","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-01-15T15:46:44Z","2013-01-15T15:46:44Z","Not Available"
"Consider the Fork: A History of How We Cook and Eat","B00918JMYM","ITEM","13 USD","Item Owner","Terminated","Consider the Fork A History of How We Cook and Eat","Wilson, Bee","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2013-01-12T12:04:26Z","2013-01-12T12:04:26Z","Yes"
"30 Easy Vegetarian Recipes For Weeknights – Unique Easy Vegetarian Meals (Quick and Easy Dinner Recipes – The Easy Weeknight Dinners Collection)","B009OWM3EG","ITEM","Not Available","Not Interested","Not Available","30 Easy Vegetarian Recipes For Weeknights Unique Easy Vegetarian Meals Quick and Easy Dinner Recipes The Easy Weeknight Dinners Collection","Kazmierczak, Pamela","Kazmierczak, Pamela B08C2WC1LT","Quick and Easy Dinner Recipes The Easy Weeknight Dinners Collection B08C2WC1LT","PRIMARY",3,"Not Available","www.amazon.com","2013-01-08T21:05:08Z","2013-01-08T21:05:08Z","Not Available"
"Eat & Run: My Unlikely Journey to Ultramarathon Greatness","B005OCHOZS","ITEM","8 USD","Item Owner","Terminated","Eat Run My Unlikely Journey to Ultramarathon Greatness","Jurek, Scott","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-12-26T14:13:28Z","2012-12-26T14:13:28Z","Yes"
"Zeitoun","B0036S4ALS","ITEM","13 USD","Item Owner","Terminated","Zeitoun","Eggers, Dave","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-12-19T08:07:31Z","2012-12-19T08:07:31Z","Yes"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","B004J4WNL2","ITEM","14 USD","Item Owner","Terminated","Quiet The Power of Introverts in a World That Can't Stop Talking","Cain, Susan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-12-16T23:29:28Z","2012-12-16T23:29:28Z","Yes"
"Wild: From Lost to Found on the Pacific Crest Trail (Oprah's Book Club 2.0)","B005IQZB14","ITEM","12 USD","Item Owner","Terminated","Wild From Lost to Found on the Pacific Crest Trail Oprah's Book Club 2 0","Strayed, Cheryl","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-12-12T19:20:06Z","2012-12-12T19:20:06Z","Yes"
"Phantom: A Harry Hole Novel (9)","B007QPFGJW","ITEM","10 USD","Item Owner","Terminated","Phantom A Harry Hole Novel 9","Nesbo, Jo","Nesbo, Jo B099F4FSJ2","Harry Hole B099F4FSJ2","PRIMARY",9,"Not Available","www.amazon.com","2012-12-12T14:43:42Z","2012-12-12T14:43:42Z","Yes"
"Tiny Beautiful Things: Reese's Book Club: Advice from Dear Sugar","B005V2DUP4","ITEM","9 USD","Item Owner","Terminated","Tiny Beautiful Things Reese's Book Club Advice from Dear Sugar","Strayed, Cheryl","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-12-05T19:05:43Z","2012-12-05T19:05:43Z","Yes"
"The End of Money: Counterfeiters, Preachers, Techies, Dreamers--and the Coming Cashless Society","B006YTPR2W","ITEM","Not Available","Item Owner","Terminated","End of Money Counterfeiters Preachers Techies Dreamers and the Coming Cashless Society, The","Wolman, David","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-11-17T16:18:24Z","2012-11-17T16:18:24Z","Yes"
"A Hologram for the King","B008FZWLMW","ITEM","Not Available","Item Owner","Terminated","Hologram for the King, A","Eggers, Dave","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-11-01T10:44:08Z","2012-11-01T10:44:08Z","Yes"
"Tubes: A Journey to the Center of the Internet","B006FOHWDI","ITEM","Not Available","Item Owner","Terminated","Tubes A Journey to the Center of the Internet","Blum, Andrew","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2012-10-08T22:36:35Z","2012-10-08T22:36:35Z","Yes"
